IMU Time (s), Acc x, Acc y, Acc z, Ori yaw, Ori pitch, Ori roll, Mag Time (s), Mag x, Mag y, Mag z
239.772581, -0.003662109375, -0.0020751953125, -0.00750732421875, 2.9580078125, 0.37353515625, -0.072265625
239.793198, -0.0006103515625, 0.00048828125, -0.00628662109375, 2.9638671875, 0.3701171875, -0.0693359375
239.813814, 0.00079345703125, 0.00054931640625, -0.005126953125, 2.96337890625, 0.36767578125, -0.06884765625
239.834431, -0.001953125, -0.00079345703125, -0.00555419921875, 2.96044921875, 0.37060546875, -0.07080078125
239.855048, -0.00537109375, -0.0028076171875, -0.006591796875, 2.95654296875, 0.37451171875, -0.0732421875
239.875665, -0.0076904296875, -0.00482177734375, -0.00457763671875, 2.95166015625, 0.3759765625, -0.0751953125
239.896282, -0.00921630859375, -0.0069580078125, -0.00469970703125, 2.94677734375, 0.37744140625, -0.07763671875
239.916898, -0.0084228515625, -0.00469970703125, -0.00286865234375, 2.95263671875, 0.37548828125, -0.0751953125
239.937515, -0.002685546875, -0.00177001953125, -0.00274658203125, 2.9580078125, 0.36962890625, -0.0712890625
239.958132, 0.000244140625, 0.00079345703125, -0.00250244140625, 2.9638671875, 0.36669921875, -0.068359375
239.978748, 0.004150390625, 0.00665283203125, -0.00299072265625, 2.9794921875, 0.36279296875, -0.0615234375
239.999365, 0.01031494140625, 0.00714111328125, -0.001220703125, 2.97802734375, 0.35595703125, -0.060546875
240.019982, 0.00921630859375, 0.00738525390625, -0.0015869140625, 2.9794921875, 0.35693359375, -0.060546875
240.040598, 0.01116943359375, 0.00244140625, 0.00189208984375, 2.96337890625, 0.353515625, -0.06591796875
240.061215, 0.00738525390625, -0.00103759765625, 0.00347900390625, 2.95458984375, 0.3564453125, -0.0703125
240.081832, 0.00518798828125, -0.0023193359375, 0.00341796875, 2.9521484375, 0.35888671875, -0.07177734375
240.102449, 0.00238037109375, -0.00146484375, 0.003173828125, 2.9560546875, 0.36181640625, -0.0703125
240.123066, 0.00689697265625, -0.0013427734375, 0.0052490234375, 2.95361328125, 0.3564453125, -0.0703125
240.143682, 0.00653076171875, 0.00201416015625, 0.00360107421875, 2.96435546875, 0.357421875, -0.06640625
240.164299, 0.00970458984375, 0.00396728515625, 0.00567626953125, 2.96923828125, 0.353515625, -0.06396484375
240.184916, 0.0091552734375, 0.00714111328125, 0.005126953125, 2.97900390625, 0.35400390625, -0.06005859375
240.205532, 0.0126953125, 0.0069580078125, 0.0045166015625, 2.9765625, 0.3505859375, -0.060546875
240.226149, 0.01373291015625, 0.00640869140625, 0.00274658203125, 2.974609375, 0.35009765625, -0.06103515625
240.246766, 0.013916015625, 0.00396728515625, 0.0048828125, 2.966796875, 0.34912109375, -0.06396484375
240.267383, 0.00726318359375, 0.0010986328125, 0.00274658203125, 2.9619140625, 0.35693359375, -0.0673828125
240.287999, 0.003662109375, -0.000244140625, 0.00299072265625, 2.95947265625, 0.3603515625, -0.06884765625
240.308616, 0.001953125, -0.00299072265625, 0.00323486328125, 2.9521484375, 0.3623046875, -0.072265625
240.329233, 0.006103515625, -0.00445556640625, 0.0048828125, 2.94580078125, 0.357421875, -0.07373046875
240.34985, 0.00543212890625, -0.0030517578125, 0.00408935546875, 2.9501953125, 0.3583984375, -0.072265625
240.370466, 0.005615234375, -0.000732421875, 0.00384521484375, 2.95751953125, 0.3583984375, -0.0693359375
240.391083, 0.00579833984375, 0.00238037109375, 0.00433349609375, 2.96728515625, 0.3583984375, -0.0654296875
240.4117, 0.01251220703125, 0.00299072265625, 0.00537109375, 2.96533203125, 0.35107421875, -0.06494140625
240.432316, 0.01055908203125, 0.00311279296875, 0.00543212890625, 2.966796875, 0.35302734375, -0.064453125
240.452933, 0.01141357421875, 0.0010986328125, 0.006103515625, 2.96044921875, 0.35205078125, -0.06689453125
240.47355, 0.00616455078125, 0.0001220703125, 0.0047607421875, 2.96044921875, 0.35791015625, -0.068359375
240.494167, 0.00079345703125, -0.00238037109375, 0.00250244140625, 2.95556640625, 0.36474609375, -0.0712890625
240.514783, -0.00384521484375, -0.00213623046875, 0.003662109375, 2.958984375, 0.369140625, -0.07080078125
240.5354, -0.001953125, -0.00408935546875, 0.00494384765625, 2.95263671875, 0.36669921875, -0.0732421875
240.556017, -0.00128173828125, -0.00238037109375, 0.00537109375, 2.95751953125, 0.36572265625, -0.07080078125
240.576633, -0.00238037109375, -0.00042724609375, 0.00238037109375, 2.9638671875, 0.3681640625, -0.06884765625
240.59725, -0.0009765625, 0.001953125, -0.0008544921875, 2.970703125, 0.3681640625, -0.06640625
240.617867, 0.00311279296875, 0.00146484375, 0.00042724609375, 2.96728515625, 0.36376953125, -0.06689453125
240.638484, 0.00506591796875, -0.0013427734375, 0.001220703125, 2.95751953125, 0.361328125, -0.06982421875
240.659101, -0.00054931640625, -0.00445556640625, -0.00250244140625, 2.95166015625, 0.36865234375, -0.07373046875
240.679717, -0.0047607421875, -0.00445556640625, -0.00091552734375, 2.9541015625, 0.37255859375, -0.07373046875
240.700334, -0.0089111328125, -0.00518798828125, -0.00018310546875, 2.9541015625, 0.37646484375, -0.07470703125
240.720951, -0.00701904296875, -0.006103515625, 0.00048828125, 2.95068359375, 0.37451171875, -0.07568359375
240.741567, -0.0076904296875, -0.004638671875, -0.00201416015625, 2.95556640625, 0.3759765625, -0.07373046875
240.762184, -0.00830078125, -0.001220703125, -0.00274658203125, 2.9658203125, 0.37744140625, -0.06982421875
240.782801, -0.00970458984375, 0.00048828125, -0.00445556640625, 2.9716796875, 0.37939453125, -0.06787109375
240.803417, -0.00396728515625, 0.0013427734375, -0.00189208984375, 2.9716796875, 0.37255859375, -0.06640625
240.824034, -0.005126953125, 0.0013427734375, -0.00537109375, 2.97265625, 0.37548828125, -0.06689453125
240.844651, -0.00653076171875, 0.000732421875, -0.00372314453125, 2.97119140625, 0.3759765625, -0.0673828125
240.865268, -0.0087890625, -0.0008544921875, -0.00537109375, 2.9677734375, 0.37890625, -0.0693359375
240.885885, -0.0103759765625, -0.000244140625, -0.0040283203125, 2.970703125, 0.38037109375, -0.068359375
240.906501, -0.0118408203125, -0.000732421875, -0.0062255859375, 2.97021484375, 0.3828125, -0.0693359375
240.927118, -0.0120849609375, 0.00054931640625, -0.00531005859375, 2.97412109375, 0.3828125, -0.0673828125
240.947735, -0.01080322265625, 0.00244140625, -0.0047607421875, 2.97900390625, 0.380859375, -0.06494140625
240.968351, -0.0086669921875, 0.0050048828125, -0.004638671875, 2.98583984375, 0.37890625, -0.06201171875
240.988968, -0.005859375, 0.0054931640625, -0.00433349609375, 2.98583984375, 0.3759765625, -0.0615234375
241.009585, -0.00439453125, 0.00335693359375, -0.00286865234375, 2.97900390625, 0.37353515625, -0.06396484375
241.030202, -0.003173828125, 0.00115966796875, 0.00042724609375, 2.97216796875, 0.37109375, -0.06640625
241.050818, -0.00537109375, -0.0006103515625, 0.00030517578125, 2.9677734375, 0.373046875, -0.068359375
241.071435, -0.0068359375, -0.00018310546875, 0.00048828125, 2.9697265625, 0.37451171875, -0.06787109375
241.092052, -0.00738525390625, -0.000244140625, 0.0006103515625, 2.97021484375, 0.375, -0.06787109375
241.112669, -0.00640869140625, 0.00054931640625, -6.103515625e-05, 2.97216796875, 0.37451171875, -0.06689453125
241.133285, -0.004638671875, 0.00146484375, 0.00201416015625, 2.97412109375, 0.37158203125, -0.0654296875
241.153902, -0.002685546875, 0.001953125, 0.00128173828125, 2.97412109375, 0.3701171875, -0.06494140625
241.174519, -0.00286865234375, 0.00213623046875, 0.00079345703125, 2.97509765625, 0.3701171875, -0.06494140625
241.195135, 0.00262451171875, 0.00213623046875, 0.0018310546875, 2.97216796875, 0.36376953125, -0.064453125
241.215752, 0.00335693359375, 0.0010986328125, 0.00213623046875, 2.96875, 0.36328125, -0.06591796875
241.236369, 0.006103515625, -0.000732421875, 0.002685546875, 2.9619140625, 0.35986328125, -0.06787109375
241.256986, 0.00494384765625, -0.00299072265625, 0.0028076171875, 2.95556640625, 0.36083984375, -0.07080078125
241.277602, 0.0052490234375, -0.00225830078125, 0.005859375, 2.95751953125, 0.359375, -0.0693359375
241.298219, 0.00189208984375, -0.00225830078125, 0.00384521484375, 2.95947265625, 0.36328125, -0.06982421875
241.318836, 0.00433349609375, -0.00213623046875, 0.004638671875, 2.95849609375, 0.3603515625, -0.0693359375
241.339453, 0.0042724609375, 0.00079345703125, 0.00531005859375, 2.96728515625, 0.3603515625, -0.06591796875
241.360069, 0.00250244140625, 0.00189208984375, 0.00323486328125, 2.9716796875, 0.36279296875, -0.064453125
241.380686, 0.00653076171875, 0.004150390625, 0.00250244140625, 2.9765625, 0.35888671875, -0.06201171875
241.401303, 0.00738525390625, 0.00408935546875, 0.00067138671875, 2.9755859375, 0.3583984375, -0.0625
241.42192, 0.0037841796875, 0.0009765625, 0.0013427734375, 2.9677734375, 0.36181640625, -0.06591796875
241.442536, 0, -0.00128173828125, 0.00115966796875, 2.962890625, 0.365234375, -0.06884765625
241.463153, -0.00213623046875, -0.00054931640625, 0.001708984375, 2.96630859375, 0.3671875, -0.06787109375
241.48377, -0.00189208984375, -0.0032958984375, 0.001953125, 2.9580078125, 0.36669921875, -0.07080078125
241.504386, 0.00146484375, -0.00238037109375, 0.00384521484375, 2.958984375, 0.3623046875, -0.06982421875
241.525003, 0.00225830078125, 0.0001220703125, 0.00262451171875, 2.9658203125, 0.36181640625, -0.06689453125
241.54562, 0.0030517578125, 0.0025634765625, 0.001220703125, 2.97265625, 0.36181640625, -0.06396484375
241.566237, 0.0040283203125, 0.00555419921875, 0.00067138671875, 2.9814453125, 0.36083984375, -0.060546875
241.586853, 0.007080078125, 0.00079345703125, 0.00262451171875, 2.96484375, 0.35693359375, -0.06591796875
241.60747, 0.005859375, -0.0032958984375, 0.00201416015625, 2.953125, 0.35791015625, -0.07080078125
241.628087, 0.004638671875, -0.0067138671875, 0.00372314453125, 2.943359375, 0.3583984375, -0.07470703125
241.648704, 0.0032958984375, -0.00439453125, 0.00286865234375, 2.951171875, 0.3603515625, -0.072265625
241.66932, 0.00421142578125, -0.003173828125, 0.00335693359375, 2.9541015625, 0.35888671875, -0.07080078125
241.689937, 0.00323486328125, -0.0035400390625, 0.0029296875, 2.95361328125, 0.35986328125, -0.0712890625
241.710554, 0.005615234375, -0.00213623046875, 0.00244140625, 2.9560546875, 0.35791015625, -0.06982421875
241.73117, 0.00347900390625, -0.00079345703125, 0.000244140625, 2.96142578125, 0.36083984375, -0.068359375
241.751787, 0.00531005859375, 0.0030517578125, 0.00286865234375, 2.97216796875, 0.35791015625, -0.0634765625
241.772404, 0.00341796875, 0.00274658203125, -0.0001220703125, 2.97216796875, 0.36083984375, -0.06396484375
241.793021, 0.00469970703125, -0.00079345703125, 0.00030517578125, 2.96044921875, 0.359375, -0.068359375
241.813638, 0.00250244140625, -0.001708984375, 0.000732421875, 2.958984375, 0.361328125, -0.0693359375
241.834254, 0.0010986328125, -0.00299072265625, -0.00054931640625, 2.95556640625, 0.36328125, -0.0712890625
241.854871, -0.0020751953125, -0.00091552734375, 0.0001220703125, 2.9638671875, 0.3662109375, -0.068359375
241.875488, -0.00103759765625, -0.00042724609375, 0.00140380859375, 2.96435546875, 0.36474609375, -0.06787109375
241.896104, 0.00274658203125, -0.00115966796875, 0.000732421875, 2.9599609375, 0.361328125, -0.06884765625
241.916721, 0.0042724609375, 0.00042724609375, 0.00067138671875, 2.96435546875, 0.35986328125, -0.06689453125
241.937338, 0.0010986328125, 0.00457763671875, -0.00152587890625, 2.97802734375, 0.3642578125, -0.0625
241.957954, 0.00628662109375, 0.00848388671875, -0.0032958984375, 2.9873046875, 0.359375, -0.05810546875
241.978571, 0.00390625, 0.00567626953125, -0.00457763671875, 2.97998046875, 0.3623046875, -0.0615234375
241.999188, 0.00408935546875, 0.00262451171875, -0.00311279296875, 2.970703125, 0.36181640625, -0.06494140625
242.019805, -0.0003662109375, -0.0032958984375, -0.0032958984375, 2.955078125, 0.3662109375, -0.07177734375
242.040422, -0.00445556640625, -0.00238037109375, -0.0009765625, 2.9599609375, 0.36962890625, -0.07080078125
242.061038, -0.00555419921875, -0.0037841796875, -0.0015869140625, 2.95654296875, 0.37109375, -0.072265625
242.081655, -0.004150390625, -0.00177001953125, -0.004150390625, 2.96142578125, 0.37109375, -0.0703125
242.102272, -0.0040283203125, 0.001953125, -0.00518798828125, 2.97265625, 0.37158203125, -0.06591796875
242.122888, -0.0010986328125, 0.006103515625, -0.00384521484375, 2.9833984375, 0.3681640625, -0.06103515625
242.143505, 0, 0.0064697265625, -0.00262451171875, 2.98388671875, 0.36669921875, -0.060546875
242.164122, -6.103515625e-05, 0.0052490234375, -0.00439453125, 2.98046875, 0.36767578125, -0.06201171875
242.184739, -0.00152587890625, 0.00152587890625, -0.0029296875, 2.9697265625, 0.36865234375, -0.06640625
242.205355, -0.00225830078125, 0.0003662109375, -0.0013427734375, 2.96630859375, 0.36865234375, -0.06787109375
242.225972, -0.00799560546875, -0.00079345703125, -0.00152587890625, 2.9658203125, 0.375, -0.0693359375
242.246589, -0.00665283203125, -0.00238037109375, -0.00299072265625, 2.9609375, 0.3740234375, -0.0712890625
242.267206, -0.00616455078125, -0.0035400390625, -0.00439453125, 2.95703125, 0.37451171875, -0.07275390625
242.287822, -0.00115966796875, -0.00177001953125, -0.004638671875, 2.95947265625, 0.36962890625, -0.07080078125
242.308439, -0.0001220703125, 0.001953125, -0.006103515625, 2.97021484375, 0.369140625, -0.06640625
242.329056, -0.004150390625, 0.0042724609375, -0.0091552734375, 2.97900390625, 0.375, -0.06396484375
242.349672, -0.0029296875, 0.00482177734375, -0.01031494140625, 2.97998046875, 0.37451171875, -0.0634765625
242.370289, 0.00079345703125, 0.0029296875, -0.00921630859375, 2.97216796875, 0.3701171875, -0.06591796875
242.390906, 0.000732421875, 0.002197265625, -0.00518798828125, 2.97021484375, 0.36865234375, -0.06640625
242.411523, -0.00537109375, -0.00054931640625, -0.00958251953125, 2.96533203125, 0.376953125, -0.0703125
242.432139, -0.00543212890625, -0.002685546875, -0.0054931640625, 2.958984375, 0.37548828125, -0.072265625
242.452756, -0.00823974609375, -0.00250244140625, -0.005859375, 2.9609375, 0.37841796875, -0.072265625
242.473373, -0.00457763671875, -0.00408935546875, -0.0035400390625, 2.9541015625, 0.3740234375, -0.07421875
242.49399, -0.00238037109375, -0.00341796875, -0.0032958984375, 2.955078125, 0.37158203125, -0.0732421875
242.514606, -0.001708984375, 0.00091552734375, -0.00341796875, 2.9677734375, 0.37109375, -0.06787109375
242.535223, -0.0015869140625, 0.00445556640625, -0.00250244140625, 2.97802734375, 0.37109375, -0.06396484375
242.55584, 0.00311279296875, 0.0050048828125, -0.00079345703125, 2.9775390625, 0.36572265625, -0.06298828125
242.576456, 0.00445556640625, 6.103515625e-05, -0.0013427734375, 2.9619140625, 0.3642578125, -0.06884765625
242.597073, 0.00177001953125, -0.00396728515625, 0.00103759765625, 2.951171875, 0.3662109375, -0.0732421875
242.61769, 0.00262451171875, -0.006591796875, 0.0006103515625, 2.94287109375, 0.365234375, -0.07666015625
242.638307, -0.00244140625, -0.00457763671875, 0.00140380859375, 2.95166015625, 0.37060546875, -0.07421875
242.658923, -0.0025634765625, -0.00421142578125, 0.00225830078125, 2.95263671875, 0.3701171875, -0.07373046875
242.67954, -0.002197265625, -0.00341796875, 0.00238037109375, 2.955078125, 0.3701171875, -0.07275390625
242.700157, -0.00079345703125, -0.00152587890625, 0.0029296875, 2.9599609375, 0.3681640625, -0.0703125
242.720774, -0.0029296875, -0.00103759765625, 0.0029296875, 2.96240234375, 0.37060546875, -0.06982421875
242.74139, -0.002685546875, 0.00048828125, 0.00311279296875, 2.966796875, 0.3701171875, -0.06787109375
242.762007, 0.00445556640625, 0.001220703125, 0.00640869140625, 2.96533203125, 0.36181640625, -0.06689453125
242.782624, 0.0059814453125, -0.0008544921875, 0.006103515625, 2.95849609375, 0.3603515625, -0.0693359375
242.803241, 0.0087890625, -0.00262451171875, 0.00836181640625, 2.951171875, 0.3564453125, -0.0712890625
242.823857, 0.005859375, -0.00469970703125, 0.0064697265625, 2.94677734375, 0.35986328125, -0.07373046875
242.844474, 0.00225830078125, -0.004150390625, 0.00689697265625, 2.95068359375, 0.36376953125, -0.0732421875
242.865091, -0.00018310546875, -0.0037841796875, 0.008056640625, 2.953125, 0.36572265625, -0.07275390625
242.885707, 0.0003662109375, -0.004150390625, 0.00762939453125, 2.95166015625, 0.365234375, -0.0732421875
242.906324, -0.0003662109375, -0.0025634765625, 0.00689697265625, 2.95703125, 0.3662109375, -0.0712890625
242.926941, 0.002685546875, 0.0001220703125, 0.00848388671875, 2.96337890625, 0.3623046875, -0.06787109375
242.947558, 0.00494384765625, 0.0028076171875, 0.00921630859375, 2.97021484375, 0.35986328125, -0.064453125
242.968174, 0.00616455078125, 0.00152587890625, 0.0074462890625, 2.9658203125, 0.359375, -0.06640625
242.988791, 0.00555419921875, -0.000244140625, 0.00909423828125, 2.96044921875, 0.35888671875, -0.068359375
243.009408, 0.00347900390625, -0.001708984375, 0.0062255859375, 2.95751953125, 0.3623046875, -0.0703125
243.030025, 0.001708984375, -0.00079345703125, 0.00555419921875, 2.96142578125, 0.3642578125, -0.06884765625
243.050641, 0.0013427734375, -0.00250244140625, 0.00567626953125, 2.95654296875, 0.3642578125, -0.07080078125
243.071258, 0.00128173828125, -0.0009765625, 0.00665283203125, 2.96142578125, 0.36376953125, -0.06884765625
243.091875, 0.001220703125, 0, 0.00567626953125, 2.96435546875, 0.3642578125, -0.06787109375
243.112491, -0.00042724609375, 0.001953125, 0.00396728515625, 2.970703125, 0.36669921875, -0.06591796875
243.133108, -0.00042724609375, 0.00225830078125, 0.00372314453125, 2.97216796875, 0.36669921875, -0.0654296875
243.153725, 0.00054931640625, 0.0025634765625, 0.0018310546875, 2.97265625, 0.3662109375, -0.06494140625
243.174342, 0.0025634765625, 0.00164794921875, 0.00201416015625, 2.96875, 0.36376953125, -0.06591796875
243.194958, 0.00390625, 0.0020751953125, 0.00213623046875, 2.96923828125, 0.3623046875, -0.0654296875
